216,4.3e+45,6.9576e+45,1.618
217,6.9576e+45,1.1258e+46,1.618
218,1.1258e+46,1.8215e+46,1.618
219,1.8215e+46,2.9473e+46,1.618
220,2.9473e+46,4.7688e+46,1.618
221,4.7688e+46,7.7161e+46,1.618
222,7.7161e+46,1.2485e+47,1.618
223,1.2485e+47,2.0201e+47,1.618
224,2.0201e+47,3.2686e+47,1.618
225,3.2686e+47,5.2887e+47,1.618
226,5.2887e+47,8.5573e+47,1.618
227,8.5573e+47,1.3846e+48,1.618
228,1.3846e+48,2.2403e+48,1.618
229,2.2403e+48,3.6249e+48,1.618
230,3.6249e+48,5.8653e+48,1.618
231,5.8653e+48,9.4902e+48,1.618
232,9.4902e+48,1.5355e+49,1.618
233,1.5355e+49,2.4846e+49,1.618
234,2.4846e+49,4.0201e+49,1.618
235,4.0201e+49,6.5047e+49,1.618
236,6.5047e+49,1.0525e+50,1.618
237,1.0525e+50,1.7029e+50,1.618
238,1.7029e+50,2.7554e+50,1.618
239,2.7554e+50,4.4584e+50,1.618
240,4.4584e+50,7.2138e+50,1.618
241,7.2138e+50,1.1672e+51,1.618
242,1.1672e+51,1.8886e+51,1.618
243,1.8886e+51,3.0558e+51,1.618
244,3.0558e+51,4.9444e+51,1.618
245,4.9444e+51,8.0002e+51,1.618
246,8.0002e+51,1.2945e+52,1.618
247,1.2945e+52,2.0945e+52,1.618
248,2.0945e+52,3.3889e+52,1.618
249,3.3889e+52,5.4834e+52,1.618
250,5.4834e+52,8.8724e+52,1.618
251,8.8724e+52,1.4356e+53,1.618
252,1.4356e+53,2.3228e+53,1.618
253,2.3228e+53,3.7584e+53,1.618
254,3.7584e+53,6.0812e+53,1.618
255,6.0812e+53,9.8396e+53,1.618
256,9.8396e+53,1.5921e+54,1.618
257,1.5921e+54,2.576e+54,1.618
258,2.576e+54,4.1681e+54,1.618
259,4.1681e+54,6.7442e+54,1.618
260,6.7442e+54,1.0912e+55,1.618
261,1.0912e+55,1.7656e+55,1.618
262,1.7656e+55,2.8569e+55,1.618
263,2.8569e+55,4.6225e+55,1.618
264,4.6225e+55,7.4794e+55,1.618
265,7.4794e+55,1.2102e+56,1.618
266,1.2102e+56,1.9581e+56,1.618
267,1.9581e+56,3.1683e+56,1.618
268,3.1683e+56,5.1265e+56,1.618
269,5.1265e+56,8.2948e+56,1.618
270,8.2948e+56,1.3421e+57,1.618
271,1.3421e+57,2.1716e+57,1.618
272,2.1716e+57,3.5137e+57,1.618
273,3.5137e+57,5.6853e+57,1.618
274,5.6853e+57,9.199e+57,1.618
275,9.199e+57,1.4884e+58,1.618
276,1.4884e+58,2.4083e+58,1.618
277,2.4083e+58,3.8968e+58,1.618
278,3.8968e+58,6.3051e+58,1.618
279,6.3051e+58,1.0202e+59,1.618
280,1.0202e+59,1.6507e+59,1.618
281,1.6507e+59,2.6709e+59,1.618
282,2.6709e+59,4.3216e+59,1.618
283,4.3216e+59,6.9925e+59,1.618
284,6.9925e+59,1.1314e+60,1.618
285,1.1314e+60,1.8307e+60,1.618
286,1.8307e+60,2.9621e+60,1.618
287,2.9621e+60,4.7927e+60,1.618
288,4.7927e+60,7.7548e+60,1.618
289,7.7548e+60,1.2548e+61,1.618
290,1.2548e+61,2.0302e+61,1.618
291,2.0302e+61,3.285e+61,1.618
292,3.285e+61,5.3152e+61,1.618
293,5.3152e+61,8.6002e+61,1.618
294,8.6002e+61,1.3915e+62,1.618
295,1.3915e+62,2.2516e+62,1.618
296,2.2516e+62,3.6431e+62,1.618
297,3.6431e+62,5.8947e+62,1.618
298,5.8947e+62,9.5378e+62,1.618
299,9.5378e+62,1.5432e+63,1.618
300,1.5432e+63,2.497e+63,1.618
301,2.497e+63,4.0403e+63,1.618
302,4.0403e+63,6.5373e+63,1.618
303,6.5373e+63,1.0578e+64,1.618
304,1.0578e+64,1.7115e+64,1.618
305,1.7115e+64,2.7692e+64,1.618
306,2.7692e+64,4.4807e+64,1.618
307,4.4807e+64,7.2499e+64,1.618
308,7.2499e+64,1.1731e+65,1.618
309,1.1731e+65,1.8981e+65,1.618
310,1.8981e+65,3.0711e+65,1.618
311,3.0711e+65,4.9692e+65,1.618
312,4.9692e+65,8.0403e+65,1.618
313,8.0403e+65,1.301e+66,1.618
314,1.301e+66,2.105e+66,1.618
315,2.105e+66,3.4059e+66,1.618
316,3.4059e+66,5.5109e+66,1.618
317,5.5109e+66,8.9168e+66,1.618
318,8.9168e+66,1.4428e+67,1.618
319,1.4428e+67,2.3345e+67,1.618
320,2.3345e+67,3.7772e+67,1.618
321,3.7772e+67,6.1117e+67,1.618
322,6.1117e+67,9.8889e+67,1.618
323,9.8889e+67,1.6001e+68,1.618
324,1.6001e+68,2.589e+68,1.618
325,2.589e+68,4.189e+68,1.618
326,4.189e+68,6.778e+68,1.618
327,6.778e+68,1.0967e+69,1.618
328,1.0967e+69,1.7745e+69,1.618
329,1.7745e+69,2.8712e+69,1.618
330,2.8712e+69,4.6457e+69,1.618
331,4.6457e+69,7.5169e+69,1.618
332,7.5169e+69,1.2163e+70,1.618
333,1.2163e+70,1.9679e+70,1.618
334,1.9679e+70,3.1842e+70,1.618
335,3.1842e+70,5.1522e+70,1.618
336,5.1522e+70,8.3364e+70,1.618
337,8.3364e+70,1.3489e+71,1.618
338,1.3489e+71,2.1825e+71,1.618
339,2.1825e+71,3.5313e+71,1.618
340,3.5313e+71,5.7138e+71,1.618
341,5.7138e+71,9.2452e+71,1.618
342,9.2452e+71,1.4959e+72,1.618
343,1.4959e+72,2.4204e+72,1.618
344,2.4204e+72,3.9163e+72,1.618
345,3.9163e+72,6.3367e+72,1.618
346,6.3367e+72,1.0253e+73,1.618
347,1.0253e+73,1.659e+73,1.618
348,1.659e+73,2.6843e+73,1.618
349,2.6843e+73,4.3433e+73,1.618
350,4.3433e+73,7.0275e+73,1.618
351,7.0275e+73,1.1371e+74,1.618
352,1.1371e+74,1.8398e+74,1.618
353,1.8398e+74,2.9769e+74,1.618
354,2.9769e+74,4.8167e+74,1.618
355,4.8167e+74,7.7937e+74,1.618
356,7.7937e+74,1.261e+75,1.618
357,1.261e+75,2.0404e+75,1.618
358,2.0404e+75,3.3014e+75,1.618
359,3.3014e+75,5.3419e+75,1.618
360,5.3419e+75,8.6433e+75,1.618
361,8.6433e+75,1.3985e+76,1.618
362,1.3985e+76,2.2628e+76,1.618
363,2.2628e+76,3.6614e+76,1.618
364,3.6614e+76,5.9242e+76,1.618
365,5.9242e+76,9.5856e+76,1.618
366,9.5856e+76,1.551e+77,1.618
367,1.551e+77,2.5095e+77,1.618
368,2.5095e+77,4.0605e+77,1.618
369,4.0605e+77,6.57e+77,1.618
370,6.57e+77,1.0631e+78,1.618
371,1.0631e+78,1.7201e+78,1.618
372,1.7201e+78,2.7831e+78,1.618
373,2.7831e+78,4.5032e+78,1.618
374,4.5032e+78,7.2863e+78,1.618
375,7.2863e+78,1.1789e+79,1.618
376,1.1789e+79,1.9076e+79,1.618
377,1.9076e+79,3.0865e+79,1.618
378,3.0865e+79,4.9941e+79,1.618
379,4.9941e+79,8.0806e+79,1.618
380,8.0806e+79,1.3075e+80,1.618
381,1.3075e+80,2.1155e+80,1.618
382,2.1155e+80,3.423e+80,1.618
383,3.423e+80,5.5385e+80,1.618
384,5.5385e+80,8.9616e+80,1.618
385,8.9616e+80,1.45e+81,1.618
386,1.45e+81,2.3462e+81,1.618
387,2.3462e+81,3.7962e+81,1.618
388,3.7962e+81,6.1423e+81,1.618
389,6.1423e+81,9.9385e+81,1.618
390,9.9385e+81,1.6081e+82,1.618
391,1.6081e+82,2.6019e+82,1.618
392,2.6019e+82,4.21e+82,1.618
393,4.21e+82,6.812e+82,1.618
394,6.812e+82,1.1022e+83,1.618
395,1.1022e+83,1.7834e+83,1.618
396,1.7834e+83,2.8856e+83,1.618
397,2.8856e+83,4.669e+83,1.618
398,4.669e+83,7.5546e+83,1.618
399,7.5546e+83,1.2224e+84,1.618
400,1.2224e+84,1.9778e+84,1.618
401,1.9778e+84,3.2002e+84,1.618
402,3.2002e+84,5.178e+84,1.618
403,5.178e+84,8.3782e+84,1.618
404,8.3782e+84,1.3556e+85,1.618
405,1.3556e+85,2.1934e+85,1.618
406,2.1934e+85,3.549e+85,1.618
407,3.549e+85,5.7425e+85,1.618
408,5.7425e+85,9.2915e+85,1.618
409,9.2915e+85,1.5034e+86,1.618
410,1.5034e+86,2.4326e+86,1.618
411,2.4326e+86,3.9359e+86,1.618
412,3.9359e+86,6.3685e+86,1.618
413,6.3685e+86,1.0304e+87,1.618
414,1.0304e+87,1.6673e+87,1.618
415,1.6673e+87,2.6977e+87,1.618
416,2.6977e+87,4.365e+87,1.618
417,4.365e+87,7.0628e+87,1.618
418,7.0628e+87,1.1428e+88,1.618
419,1.1428e+88,1.8491e+88,1.618
420,1.8491e+88,2.9918e+88,1.618
421,2.9918e+88,4.8409e+88,1.618
422,4.8409e+88,7.8327e+88,1.618
423,7.8327e+88,1.2674e+89,1.618
424,1.2674e+89,2.0506e+89,1.618
425,2.0506e+89,3.318e+89,1.618
426,3.318e+89,5.3686e+89,1.618
427,5.3686e+89,8.6866e+89,1.618
428,8.6866e+89,1.4055e+90,1.618
429,1.4055e+90,2.2742e+90,1.618
430,2.2742e+90,3.6797e+90,1.618
431,3.6797e+90,5.9539e+90,1.618
432,5.9539e+90,9.6336e+90,1.618
433,9.6336e+90,1.5588e+91,1.618
434,1.5588e+91,2.5221e+91,1.618
435,2.5221e+91,4.0809e+91,1.618
436,4.0809e+91,6.603e+91,1.618
437,6.603e+91,1.0684e+92,1.618
438,1.0684e+92,1.7287e+92,1.618
439,1.7287e+92,2.7971e+92,1.618
440,2.7971e+92,4.5258e+92,1.618
441,4.5258e+92,7.3228e+92,1.618
442,7.3228e+92,1.1849e+93,1.618
443,1.1849e+93,1.9171e+93,1.618
444,1.9171e+93,3.102e+93,1.618
445,3.102e+93,5.0191e+93,1.618
446,5.0191e+93,8.1211e+93,1.618
447,8.1211e+93,1.314e+94,1.618
448,1.314e+94,2.1261e+94,1.618
449,2.1261e+94,3.4402e+94,1.618
450,3.4402e+94,5.5663e+94,1.618
451,5.5663e+94,9.0065e+94,1.618
452,9.0065e+94,1.4573e+95,1.618
453,1.4573e+95,2.3579e+95,1.618
454,2.3579e+95,3.8152e+95,1.618
455,3.8152e+95,6.1731e+95,1.618
456,6.1731e+95,9.9883e+95,1.618
457,9.9883e+95,1.6161e+96,1.618
458,1.6161e+96,2.615e+96,1.618
459,2.615e+96,4.2311e+96,1.618
460,4.2311e+96,6.8461e+96,1.618
461,6.8461e+96,1.1077e+97,1.618
462,1.1077e+97,1.7923e+97,1.618
463,1.7923e+97,2.9001e+97,1.618
464,2.9001e+97,4.6924e+97,1.618
465,4.6924e+97,7.5925e+97,1.618
466,7.5925e+97,1.2285e+98,1.618
467,1.2285e+98,1.9877e+98,1.618
468,1.9877e+98,3.2162e+98,1.618
469,3.2162e+98,5.2039e+98,1.618
470,5.2039e+98,8.4202e+98,1.618
471,8.4202e+98,1.3624e+99,1.618
472,1.3624e+99,2.2044e+99,1.618
473,2.2044e+99,3.5668e+99,1.618
474,3.5668e+99,5.7713e+99,1.618
475,5.7713e+99,9.3381e+99,1.618
476,9.3381e+99,1.5109e+100,1.618
477,1.5109e+100,2.4447e+100,1.618
478,2.4447e+100,3.9557e+100,1.618
479,3.9557e+100,6.4004e+100,1.618
480,6.4004e+100,1.0356e+101,1.618
481,1.0356e+101,1.6757e+101,1.618
482,1.6757e+101,2.7113e+101,1.618
483,2.7113e+101,4.3869e+101,1.618
484,4.3869e+101,7.0982e+101,1.618
485,7.0982e+101,1.1485e+102,1.618
486,1.1485e+102,1.8583e+102,1.618
487,1.8583e+102,3.0068e+102,1.618
488,3.0068e+102,4.8652e+102,1.618
489,4.8652e+102,7.872e+102,1.618
490,7.872e+102,1.2737e+103,1.618
491,1.2737e+103,2.0609e+103,1.618
492,2.0609e+103,3.3346e+103,1.618
493,3.3346e+103,5.3956e+103,1.618
494,5.3956e+103,8.7302e+103,1.618
495,8.7302e+103,1.4126e+104,1.618
496,1.4126e+104,2.2856e+104,1.618
497,2.2856e+104,3.6982e+104,1.618
498,3.6982e+104,5.9838e+104,1.618
499,5.9838e+104,9.6819e+104,1.618
500,9.6819e+104,1.5666e+105,1.618
501,1.5666e+105,2.5348e+105,1.618
502,2.5348e+105,4.1013e+105,1.618
503,4.1013e+105,6.6361e+105,1.618
504,6.6361e+105,1.0737e+106,1.618
505,1.0737e+106,1.7374e+106,1.618
506,1.7374e+106,2.8111e+106,1.618
507,2.8111e+106,4.5484e+106,1.618
508,4.5484e+106,7.3595e+106,1.618
509,7.3595e+106,1.1908e+107,1.618
510,1.1908e+107,1.9268e+107,1.618
511,1.9268e+107,3.1176e+107,1.618
512,3.1176e+107,5.0443e+107,1.618
513,5.0443e+107,8.1619e+107,1.618
514,8.1619e+107,1.3206e+108,1.618
515,1.3206e+108,2.1368e+108,1.618
516,2.1368e+108,3.4574e+108,1.618
517,3.4574e+108,5.5942e+108,1.618
518,5.5942e+108,9.0516e+108,1.618
519,9.0516e+108,1.4646e+109,1.618
520,1.4646e+109,2.3697e+109,1.618
521,2.3697e+109,3.8343e+109,1.618
522,3.8343e+109,6.2041e+109,1.618
523,6.2041e+109,1.0038e+110,1.618
524,1.0038e+110,1.6242e+110,1.618
525,1.6242e+110,2.6281e+110,1.618
526,2.6281e+110,4.2523e+110,1.618
527,4.2523e+110,6.8804e+110,1.618
528,6.8804e+110,1.1133e+111,1.618
529,1.1133e+111,1.8013e+111,1.618
530,1.8013e+111,2.9146e+111,1.618
531,2.9146e+111,4.7159e+111,1.618
532,4.7159e+111,7.6305e+111,1.618
533,7.6305e+111,1.2346e+112,1.618
534,1.2346e+112,1.9977e+112,1.618
535,1.9977e+112,3.2323e+112,1.618
536,3.2323e+112,5.23e+112,1.618
537,5.23e+112,8.4624e+112,1.618
538,8.4624e+112,1.3692e+113,1.618
539,1.3692e+113,2.2155e+113,1.618
540,2.2155e+113,3.5847e+113,1.618
541,3.5847e+113,5.8002e+113,1.618
542,5.8002e+113,9.3849e+113,1.618
543,9.3849e+113,1.5185e+114,1.618
544,1.5185e+114,2.457e+114,1.618
545,2.457e+114,3.9755e+114,1.618
546,3.9755e+114,6.4325e+114,1.618
547,6.4325e+114,1.0408e+115,1.618
548,1.0408e+115,1.6841e+115,1.618
549,1.6841e+115,2.7249e+115,1.618
550,2.7249e+115,4.4089e+115,1.618
551,4.4089e+115,7.1338e+115,1.618
552,7.1338e+115,1.1543e+116,1.618
553,1.1543e+116,1.8676e+116,1.618
554,1.8676e+116,3.0219e+116,1.618
555,3.0219e+116,4.8896e+116,1.618
556,4.8896e+116,7.9115e+116,1.618
557,7.9115e+116,1.2801e+117,1.618
558,1.2801e+117,2.0713e+117,1.618
559,2.0713e+117,3.3514e+117,1.618
560,3.3514e+117,5.4226e+117,1.618
561,5.4226e+117,8.774e+117,1.618
562,8.774e+117,1.4197e+118,1.618
563,1.4197e+118,2.2971e+118,1.618
564,2.2971e+118,3.7167e+118,1.618
565,3.7167e+118,6.0138e+118,1.618
566,6.0138e+118,9.7305e+118,1.618
567,9.7305e+118,1.5744e+119,1.618
568,1.5744e+119,2.5475e+119,1.618
569,2.5475e+119,4.1219e+119,1.618
570,4.1219e+119,6.6694e+119,1.618
571,6.6694e+119,1.0791e+120,1.618
572,1.0791e+120,1.7461e+120,1.618
573,1.7461e+120,2.8252e+120,1.618
574,2.8252e+120,4.5712e+120,1.618
575,4.5712e+120,7.3964e+120,1.618
576,7.3964e+120,1.1968e+121,1.618
577,1.1968e+121,1.9364e+121,1.618
578,1.9364e+121,3.1332e+121,1.618
579,3.1332e+121,5.0696e+121,1.618
580,5.0696e+121,8.2028e+121,1.618
581,8.2028e+121,1.3272e+122,1.618
582,1.3272e+122,2.1475e+122,1.618
583,2.1475e+122,3.4748e+122,1.618
584,3.4748e+122,5.6223e+122,1.618
585,5.6223e+122,9.097e+122,1.618
586,9.097e+122,1.4719e+123,1.618
587,1.4719e+123,2.3816e+123,1.618
588,2.3816e+123,3.8536e+123,1.618
589,3.8536e+123,6.2352e+123,1.618
590,6.2352e+123,1.0089e+124,1.618
591,1.0089e+124,1.6324e+124,1.618
592,1.6324e+124,2.6413e+124,1.618
593,2.6413e+124,4.2737e+124,1.618
594,4.2737e+124,6.9149e+124,1.618
595,6.9149e+124,1.1189e+125,1.618
596,1.1189e+125,1.8104e+125,1.618
597,1.8104e+125,2.9292e+125,1.618
598,2.9292e+125,4.7396e+125,1.618
599,4.7396e+125,7.6688e+125,1.618
600,7.6688e+125,1.2408e+126,1.618
601,1.2408e+126,2.0077e+126,1.618
602,2.0077e+126,3.2485e+126,1.618
603,3.2485e+126,5.2563e+126,1.618
604,5.2563e+126,8.5048e+126,1.618
605,8.5048e+126,1.3761e+127,1.618
606,1.3761e+127,2.2266e+127,1.618
607,2.2266e+127,3.6027e+127,1.618
608,3.6027e+127,5.8293e+127,1.618
609,5.8293e+127,9.432e+127,1.618
610,9.432e+127,1.5261e+128,1.618
611,1.5261e+128,2.4693e+128,1.618
612,2.4693e+128,3.9954e+128,1.618
613,3.9954e+128,6.4648e+128,1.618
614,6.4648e+128,1.046e+129,1.618
615,1.046e+129,1.6925e+129,1.618
616,1.6925e+129,2.7385e+129,1.618
617,2.7385e+129,4.431e+129,1.618
618,4.431e+129,7.1695e+129,1.618
619,7.1695e+129,1.1601e+130,1.618
620,1.1601e+130,1.877e+130,1.618
621,1.877e+130,3.0371e+130,1.618
622,3.0371e+130,4.9141e+130,1.618
623,4.9141e+130,7.9511e+130,1.618
624,7.9511e+130,1.2865e+131,1.618
625,1.2865e+131,2.0816e+131,1.618
626,2.0816e+131,3.3682e+131,1.618
627,3.3682e+131,5.4498e+131,1.618
628,5.4498e+131,8.8179e+131,1.618
629,8.8179e+131,1.4268e+132,1.618
630,1.4268e+132,2.3086e+132,1.618
631,2.3086e+132,3.7353e+132,1.618
632,3.7353e+132,6.0439e+132,1.618
633,6.0439e+132,9.7793e+132,1.618
634,9.7793e+132,1.5823e+133,1.618
635,1.5823e+133,2.5602e+133,1.618
636,2.5602e+133,4.1426e+133,1.618
637,4.1426e+133,6.7028e+133,1.618
638,6.7028e+133,1.0845e+134,1.618
639,1.0845e+134,1.7548e+134,1.618
640,1.7548e+134,2.8394e+134,1.618
641,2.8394e+134,4.5942e+134,1.618
642,4.5942e+134,7.4335e+134,1.618
643,7.4335e+134,1.2028e+135,1.618
644,1.2028e+135,1.9461e+135,1.618
645,1.9461e+135,3.1489e+135,1.618
646,3.1489e+135,5.095e+135,1.618
647,5.095e+135,8.2439e+135,1.618
648,8.2439e+135,1.3339e+136,1.618
649,1.3339e+136,2.1583e+136,1.618
650,2.1583e+136,3.4922e+136,1.618
651,3.4922e+136,5.6505e+136,1.618
652,5.6505e+136,9.1426e+136,1.618
